id,t,s,x,y,v,e,e1,t_local,blink,plateau,state,ramp_direction,sp_start_time,sp_end_time,sp_start_displacement,sp_end_displacement,sp_duration,qp_start_time,qp_end_time,qp_start_displacement,qp_end_displacement,qp_duration,chain_id,expected_sp_ramp_direction,expected_qp_ramp_direction,expected_qp_peak_velocity,expected_sp_end_peak_type,expected_qp_end_peak_type,expected_sp_end_bound,result_id,result_chain_id,is_sp,is_qp
318,6.376003265380859,1688529010.030798,0.42159804175881777,0.48532929597077545,-0.06607601504917103,-1,-1,6.376003265380859,1,0,IN_SP,DOWNWARD,5.953130722045898,6.376003265380859,0.43896520839017983,0.42159804175881777,0.42287254333496094,6.376003265380859,6.376003265380859,0.42159804175881777,0.42159804175881777,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
319,6.395950078964233,1688529010.050854,0.41936439626357136,0.48615547462745945,-0.05599003284184156,-1,-1,6.395950078964233,1,0,IN_SP,DOWNWARD,5.953130722045898,6.395950078964233,0.43896520839017983,0.41936439626357136,0.44281935691833496,6.395950078964233,6.395950078964233,0.41936439626357136,0.41936439626357136,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
320,6.415896892547607,1688529010.0707948,0.41936439626357136,0.48615547462745945,0,-1,-1,6.415896892547607,1,0.1111111111111111,IN_SP,DOWNWARD,5.953130722045898,6.415896892547607,0.43896520839017983,0.41936439626357136,0.462766170501709,6.415896892547607,6.415896892547607,0.41936439626357136,0.41936439626357136,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
321,6.435843467712402,1688529010.090779,0.41936439626357136,0.48615547462745945,0.0811221761615804,-1,-1,6.435843467712402,1,0.1111111111111111,IN_SP,INDETERMINATE,5.953130722045898,6.435843467712402,0.43896520839017983,0.41936439626357136,0.4827127456665039,6.435843467712402,6.435843467712402,0.41936439626357136,0.41936439626357136,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,true,false
322,6.454792737960815,1688529010.110803,0.4225197118871352,0.48586493598090275,0.42359776465269106,-1,-1,6.454792737960815,0.9986880738226501,0.1111111111111111,IN_QP,UPWARD,5.953130722045898,6.435843467712402,0.43896520839017983,0.41936439626357136,0.4827127456665039,6.435843467712402,6.435843467712402,0.41936439626357136,0.41936439626357136,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,false,true
323,6.481721639633179,1688529010.1308668,0.4387982873355641,0.4857396443684896,0.4936102649949528,-1,-1,6.481721639633179,0.9915174680546166,0.1111111111111111,IN_QP,UPWARD,5.953130722045898,6.435843467712402,0.43896520839017983,0.41936439626357136,0.4827127456665039,6.435843467712402,6.481721639633179,0.41936439626357136,0.4387982873355641,0.04587817192077637,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,false,true
324,6.49867582321167,1688529010.150801,0.4441808532266056,0.4845208062065972,0.16354291129682585,-1,-1,6.49867582321167,0.9749042790510999,0.1111111111111111,IN_QP,UPWARD,5.953130722045898,6.435843467712402,0.43896520839017983,0.41936439626357136,0.4827127456665039,6.435843467712402,6.49867582321167,0.41936439626357136,0.4441808532266056,0.06283235549926758,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,false,true
325,6.514633893966675,1688529010.1707828,0.4441808532266056,0.48356492784288196,0,-1,-1,6.514633893966675,0.9538915999556309,0.2222222222222222,IN_QP,UPWARD,5.953130722045898,6.435843467712402,0.43896520839017983,0.41936439626357136,0.4827127456665039,6.435843467712402,6.514633893966675,0.41936439626357136,0.4441808532266056,0.07879042625427246,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,false,true
326,6.5365753173828125,1688529010.1908019,0.4441808532266056,0.48264657479745365,-0.024834376664646607,-1,-1,6.5365753173828125,0.9471529155479174,0.2222222222222222,SEARCH_SP,INDETERMINATE,6.5365753173828125,0,0.4441808532266056,0,0,0,0,0,0,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,12,15,false,true
327,6.556521892547607,1688529010.210798,0.44314059089211855,0.4824600784866898,-0.02483381126718704,-1,-1,6.556521892547607,0.9714938551717397,0.2222222222222222,IN_SP,INDETERMINATE,6.5365753173828125,6.556521892547607,0.4441808532266056,0.44314059089211855,0.019946575164794922,6.556521892547607,6.556521892547607,0.44314059089211855,0.44314059089211855,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
328,6.5784642696380615,1688529010.230812,0.44314059089211855,0.4824600784866898,-0.0016825304752104146,-1,-1,6.5784642696380615,1,0.3333333333333333,IN_SP,INDETERMINATE,6.5365753173828125,6.5784642696380615,0.4441808532266056,0.44314059089211855,0.04188895225524902,6.5784642696380615,6.5784642696380615,0.44314059089211855,0.44314059089211855,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
329,6.596415281295776,1688529010.250799,0.44307346904979034,0.48264657479745365,-0.014637420936314306,-1,-1,6.596415281295776,1,0.3333333333333333,IN_SP,INDETERMINATE,6.5365753173828125,6.596415281295776,0.4441808532266056,0.44307346904979034,0.05983996391296387,6.596415281295776,6.596415281295776,0.44307346904979034,0.44307346904979034,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
330,6.6163623332977295,1688529010.270788,0.44258586098166075,0.4824600784866898,-0.029231367565741774,-1,-1,6.6163623332977295,1,0.3333333333333333,IN_SP,INDETERMINATE,6.5365753173828125,6.6163623332977295,0.4441808532266056,0.44258586098166075,0.07978701591491699,6.6163623332977295,6.6163623332977295,0.44258586098166075,0.44258586098166075,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
331,6.634315013885498,1688529010.290811,0.44196560803581686,0.4824600784866898,-0.021621788474005137,-1,-1,6.634315013885498,1,0.3333333333333333,IN_SP,INDETERMINATE,6.5365753173828125,6.634315013885498,0.4441808532266056,0.44196560803581686,0.09773969650268555,6.634315013885498,6.634315013885498,0.44196560803581686,0.44196560803581686,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
332,6.6572535037994385,1688529010.3107848,0.4417017207426183,0.4810542353877315,-0.013882583290812319,-1,-1,6.6572535037994385,1,0.4444444444444444,IN_SP,INDETERMINATE,6.5365753173828125,6.6572535037994385,0.4441808532266056,0.4417017207426183,0.12067818641662598,6.6572535037994385,6.6572535037994385,0.4417017207426183,0.4417017207426183,0,15,DOWNWARD,UPWARD,UPWARD,MINIMA,MAXIMA,LOWER,13,15,true,false
